Timestamp,Temperature,CORE 1(%),CORE 2(%),CORE 3(%),CORE 4(%),CORE 1(MHZ),CORE 2(MHZ),CORE 3(MHZ),CORE 4(MHZ),Available Mem (MHZ),CPU (%),MEM (%)
2019-11-11 22:16:05.072869,50.5,4.2,2.0,0.0,0.0,600.0,600.0,600.0,600.0,645144576,0.0,0.2
2019-11-11 22:16:07.099075,49.9,3.1,3.0,0.0,1.0,600.0,600.0,600.0,600.0,645017600,0.0,0.2
2019-11-11 22:16:09.124992,50.5,7.1,1.0,0.0,1.0,600.0,600.0,600.0,600.0,644931584,0.0,0.2
2019-11-11 22:16:11.151288,50.5,3.2,1.0,0.0,0.0,600.0,600.0,600.0,600.0,645042176,0.0,0.2
2019-11-11 22:16:13.177480,50.5,3.1,4.0,0.0,0.0,600.0,600.0,600.0,600.0,645033984,0.0,0.2
2019-11-11 22:16:15.203926,50.5,0.0,2.0,0.0,2.0,600.0,600.0,600.0,600.0,644788224,0.0,0.2
2019-11-11 22:16:17.228943,50.5,3.2,4.0,0.0,0.0,600.0,600.0,600.0,600.0,644947968,0.0,0.2
2019-11-11 22:16:19.255163,50.5,2.1,4.0,0.0,0.0,600.0,600.0,600.0,600.0,644947968,0.0,0.2
2019-11-11 22:16:21.280767,50.5,3.1,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644755456,0.0,0.2
2019-11-11 22:16:23.306574,49.9,2.2,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644612096,0.0,0.2
2019-11-11 22:16:25.333231,50.5,1.1,2.1,0.0,0.0,600.0,600.0,600.0,600.0,644644864,0.0,0.2
2019-11-11 22:16:27.359032,50.5,2.1,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644636672,0.0,0.2
2019-11-11 22:16:29.385117,50.5,4.3,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644349952,0.0,0.2
2019-11-11 22:16:31.410527,49.9,3.1,4.0,0.0,0.0,600.0,600.0,600.0,600.0,644247552,0.0,0.2
2019-11-11 22:16:33.437184,51.0,5.4,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644390912,0.0,0.2
2019-11-11 22:16:35.462432,50.5,4.3,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644485120,0.0,0.2
2019-11-11 22:16:37.488180,50.5,2.2,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644632576,0.0,0.2
2019-11-11 22:16:39.513845,50.5,3.3,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644775936,0.0,0.2
2019-11-11 22:16:41.538971,50.5,2.1,0.0,0.0,2.0,600.0,600.0,600.0,600.0,644497408,0.0,0.2
2019-11-11 22:16:43.564185,50.5,4.2,1.0,1.0,2.0,600.0,600.0,600.0,600.0,644554752,0.0,0.2
2019-11-11 22:16:45.589777,50.5,6.2,0.0,0.0,2.0,600.0,600.0,600.0,600.0,644554752,0.0,0.2
2019-11-11 22:16:47.614620,50.5,5.3,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644554752,0.0,0.2
2019-11-11 22:16:49.640278,50.5,5.2,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644546560,0.0,0.2
2019-11-11 22:16:51.665405,50.5,2.1,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644816896,0.0,0.2
2019-11-11 22:16:53.690967,50.5,3.1,0.0,0.0,5.8,600.0,600.0,600.0,600.0,644616192,0.0,0.2
2019-11-11 22:16:55.716304,49.9,4.2,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644558848,0.0,0.2
2019-11-11 22:16:57.741149,49.9,3.1,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644497408,0.0,0.2
2019-11-11 22:16:59.766327,50.5,4.2,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644497408,0.0,0.2
2019-11-11 22:17:01.792034,50.5,1.0,1.0,4.0,1.0,600.0,600.0,600.0,600.0,644530176,0.0,0.2
2019-11-11 22:17:03.817181,50.5,0.0,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644452352,0.0,0.2
2019-11-11 22:17:05.843071,50.5,4.2,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644468736,0.0,0.2
2019-11-11 22:17:07.867733,50.5,5.1,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644562944,0.0,0.2
2019-11-11 22:17:09.893386,49.9,3.2,1.0,0.0,1.0,600.0,600.0,600.0,600.0,644440064,0.0,0.2
2019-11-11 22:17:11.918844,50.5,3.1,0.0,0.0,2.0,600.0,600.0,600.0,600.0,644567040,0.0,0.2
2019-11-11 22:17:13.945041,50.5,2.1,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644440064,0.0,0.2
2019-11-11 22:17:15.970502,50.5,3.1,2.0,2.0,0.0,600.0,600.0,600.0,600.0,644448256,0.0,0.2
2019-11-11 22:17:17.996369,50.5,5.2,0.0,2.0,0.0,600.0,600.0,600.0,600.0,644448256,0.0,0.2
2019-11-11 22:17:20.022047,49.9,1.1,1.0,2.0,1.0,600.0,600.0,600.0,600.0,644456448,0.0,0.2
2019-11-11 22:17:22.047652,50.5,4.2,2.0,1.0,0.0,600.0,600.0,600.0,600.0,644591616,0.0,0.2
2019-11-11 22:17:24.073353,49.9,5.2,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644456448,0.0,0.2
2019-11-11 22:17:26.098878,50.5,2.2,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644509696,0.0,0.2
2019-11-11 22:17:28.124906,50.5,1.1,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644485120,0.0,0.2
2019-11-11 22:17:30.151888,50.5,2.1,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644771840,0.0,0.2
2019-11-11 22:17:32.177363,50.5,5.2,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644349952,0.0,0.2
2019-11-11 22:17:34.202000,50.5,5.2,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644341760,0.0,0.2
2019-11-11 22:17:36.227058,50.5,2.1,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644509696,0.0,0.2
2019-11-11 22:17:38.251825,49.9,2.1,1.0,0.0,2.0,600.0,600.0,600.0,600.0,644755456,0.0,0.2
2019-11-11 22:17:40.276489,50.5,2.1,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644739072,0.0,0.2
2019-11-11 22:17:42.300252,50.5,8.2,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644579328,0.0,0.2
2019-11-11 22:17:44.325321,50.5,3.2,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644620288,0.0,0.2
2019-11-11 22:17:46.350201,50.5,3.2,4.0,0.0,0.0,600.0,600.0,600.0,600.0,644612096,0.0,0.2
2019-11-11 22:17:48.375762,50.5,5.2,4.9,0.0,0.0,600.0,600.0,600.0,600.0,644485120,0.0,0.2
2019-11-11 22:17:50.400518,50.5,3.1,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644628480,0.0,0.2
2019-11-11 22:17:52.425988,50.5,3.2,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644653056,0.0,0.2
2019-11-11 22:17:54.450571,50.5,0.0,4.1,0.0,0.0,600.0,600.0,600.0,600.0,644526080,0.0,0.2
2019-11-11 22:17:56.477083,49.9,1.1,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644653056,0.0,0.2
2019-11-11 22:17:58.503266,50.5,0.0,3.1,0.0,0.0,600.0,600.0,600.0,600.0,644423680,0.0,0.2
2019-11-11 22:18:00.530392,50.5,0.0,3.0,0.0,2.0,600.0,600.0,600.0,600.0,644481024,0.0,0.2
2019-11-11 22:18:02.556419,50.5,0.0,0.0,0.0,6.0,600.0,600.0,600.0,600.0,644313088,0.0,0.2
2019-11-11 22:18:04.583188,50.5,0.0,0.0,2.0,4.0,600.0,600.0,600.0,600.0,644386816,0.0,0.2
2019-11-11 22:18:06.609950,50.5,0.0,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644481024,0.0,0.2
2019-11-11 22:18:08.636709,50.5,1.0,0.0,2.0,3.0,600.0,600.0,600.0,600.0,644542464,0.0,0.2
2019-11-11 22:18:10.663020,50.5,0.0,2.0,3.0,3.0,600.0,600.0,600.0,600.0,644382720,0.0,0.2
2019-11-11 22:18:12.689982,50.5,1.0,1.0,0.0,1.0,600.0,600.0,600.0,600.0,644509696,0.0,0.2
2019-11-11 22:18:14.716587,50.5,2.1,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644542464,0.0,0.2
2019-11-11 22:18:16.744045,49.9,0.0,3.0,1.0,0.0,600.0,600.0,600.0,600.0,644423680,0.0,0.2
2019-11-11 22:18:18.770750,50.5,0.0,3.0,1.0,0.0,600.0,600.0,600.0,600.0,644550656,0.0,0.2
2019-11-11 22:18:20.797674,49.9,0.0,3.0,1.0,0.0,600.0,600.0,600.0,600.0,644550656,0.0,0.2
2019-11-11 22:18:22.824638,50.5,1.0,4.0,1.0,0.0,600.0,600.0,600.0,600.0,644653056,0.0,0.2
2019-11-11 22:18:24.851728,50.5,0.0,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644685824,0.0,0.2
2019-11-11 22:18:26.878114,50.5,0.0,8.8,0.0,0.0,600.0,600.0,600.0,600.0,644558848,0.0,0.2
2019-11-11 22:18:28.904990,50.5,3.1,3.0,2.0,0.0,600.0,600.0,600.0,600.0,644694016,0.0,0.2
2019-11-11 22:18:30.932104,50.5,0.0,3.0,1.0,0.0,600.0,600.0,600.0,600.0,644493312,0.0,0.2
2019-11-11 22:18:32.958757,50.5,0.0,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644747264,0.0,0.2
2019-11-11 22:18:34.985639,50.5,0.0,3.0,2.0,0.0,600.0,600.0,600.0,600.0,644612096,0.0,0.2
2019-11-11 22:18:37.013233,50.5,3.1,1.0,1.0,0.0,600.0,600.0,600.0,600.0,644612096,0.0,0.2
2019-11-11 22:18:39.039895,50.5,0.0,2.0,1.0,0.0,600.0,600.0,600.0,600.0,644628480,0.0,0.2
2019-11-11 22:18:41.067238,50.5,0.0,2.0,3.0,1.0,600.0,600.0,600.0,600.0,644636672,0.0,0.2
2019-11-11 22:18:43.094345,50.5,1.0,5.9,3.0,0.0,600.0,600.0,600.0,600.0,644620288,0.0,0.2
2019-11-11 22:18:45.121028,50.5,5.3,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644603904,0.0,0.2
2019-11-11 22:18:47.147207,49.9,0.0,3.2,0.0,0.0,600.0,600.0,600.0,600.0,644755456,0.0,0.2
2019-11-11 22:18:49.173780,50.5,0.0,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644755456,0.0,0.2
2019-11-11 22:18:51.199675,50.5,0.0,3.0,0.0,2.0,600.0,600.0,600.0,600.0,644739072,0.0,0.2
2019-11-11 22:18:53.225648,50.5,0.0,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644493312,0.0,0.2
2019-11-11 22:18:55.253671,49.9,0.0,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644636672,0.0,0.2
2019-11-11 22:18:57.280152,49.9,0.0,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644636672,0.0,0.2
2019-11-11 22:18:59.307389,50.5,1.0,0.0,2.9,0.0,600.0,600.0,600.0,600.0,644628480,0.0,0.2
2019-11-11 22:19:01.334604,50.5,2.1,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644866048,0.0,0.2
2019-11-11 22:19:03.360236,49.4,0.0,0.0,0.0,2.0,600.0,600.0,600.0,600.0,644780032,0.0,0.2
2019-11-11 22:19:05.387330,50.5,0.0,4.0,0.0,3.0,600.0,600.0,600.0,600.0,644804608,0.0,0.2
2019-11-11 22:19:07.414362,50.5,1.1,0.0,2.0,3.0,600.0,600.0,600.0,600.0,644771840,0.0,0.2
2019-11-11 22:19:09.441193,50.5,1.0,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644898816,0.0,0.2
2019-11-11 22:19:11.467822,50.5,0.0,1.0,1.0,3.0,600.0,600.0,600.0,600.0,644685824,0.0,0.2
2019-11-11 22:19:13.494360,50.5,0.0,0.0,0.0,3.0,600.0,600.0,600.0,600.0,644804608,0.0,0.2
2019-11-11 22:19:15.521289,50.5,0.0,0.0,0.0,3.0,600.0,600.0,600.0,600.0,644780032,0.0,0.2
2019-11-11 22:19:17.547857,49.9,1.0,0.0,0.0,2.0,600.0,600.0,600.0,600.0,644751360,0.0,0.2
2019-11-11 22:19:19.574723,50.5,1.0,0.0,1.0,2.0,600.0,600.0,600.0,600.0,644784128,0.0,0.2
2019-11-11 22:19:21.600580,50.5,3.1,0.0,2.0,3.0,600.0,600.0,600.0,600.0,644763648,0.0,0.2
2019-11-11 22:19:23.626686,50.5,5.2,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644640768,0.0,0.2
2019-11-11 22:19:25.652408,50.5,1.1,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644911104,0.0,0.2
2019-11-11 22:19:27.678068,49.9,2.1,0.0,2.0,0.0,600.0,600.0,600.0,600.0,644816896,0.0,0.2
2019-11-11 22:19:29.704720,49.9,1.1,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644698112,0.0,0.2
2019-11-11 22:19:31.730803,50.5,2.2,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644919296,0.0,0.2
2019-11-11 22:19:33.756414,50.5,1.1,0.0,2.0,0.0,600.0,600.0,600.0,600.0,644825088,0.0,0.2
2019-11-11 22:19:35.782750,50.5,5.2,2.0,3.0,0.0,600.0,600.0,600.0,600.0,645140480,0.0,0.2
2019-11-11 22:19:37.808025,50.5,2.1,0.0,0.0,0.0,600.0,600.0,600.0,600.0,645046272,0.0,0.2
2019-11-11 22:19:39.835282,50.5,1.1,0.0,4.0,0.0,600.0,600.0,600.0,600.0,645001216,0.0,0.2
2019-11-11 22:19:41.860908,49.9,1.1,2.0,2.0,0.0,600.0,600.0,600.0,600.0,645152768,0.0,0.2
2019-11-11 22:19:43.886732,50.5,1.1,0.0,2.0,0.0,600.0,600.0,600.0,600.0,645058560,0.0,0.2
2019-11-11 22:19:45.912594,50.5,3.2,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644931584,0.0,0.2
2019-11-11 22:19:47.937786,50.5,5.2,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644931584,0.0,0.2
2019-11-11 22:19:49.963772,50.5,4.2,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644972544,0.0,0.2
2019-11-11 22:19:51.990063,50.5,2.2,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644956160,0.0,0.2
2019-11-11 22:19:54.016367,50.5,2.1,1.0,3.0,0.0,600.0,600.0,600.0,600.0,644964352,0.0,0.2
2019-11-11 22:19:56.042055,50.5,3.2,0.0,1.0,0.0,600.0,600.0,600.0,600.0,644804608,0.0,0.2
2019-11-11 22:19:58.068065,50.5,3.1,1.0,1.0,0.0,600.0,600.0,600.0,600.0,644820992,0.0,0.2
2019-11-11 22:20:00.094715,50.5,1.1,4.0,4.0,0.0,600.0,600.0,600.0,600.0,644849664,0.0,0.2
2019-11-11 22:20:02.121135,50.5,0.0,0.0,2.0,1.0,1200.0,1200.0,1200.0,1200.0,644198400,0.0,0.2
2019-11-11 22:20:04.136741,50.5,2.1,0.0,2.0,0.0,600.0,600.0,600.0,600.0,644030464,0.0,0.2
2019-11-11 22:20:06.156589,51.5,6.2,0.0,3.0,0.0,600.0,600.0,600.0,600.0,644030464,0.0,0.2
2019-11-11 22:20:08.182286,50.5,0.0,1.0,3.0,0.0,600.0,600.0,600.0,600.0,644104192,0.0,0.2
2019-11-11 22:20:10.209002,49.9,1.1,1.0,2.0,0.0,600.0,600.0,600.0,600.0,643960832,0.0,0.2
2019-11-11 22:20:12.233888,50.5,1.0,3.1,1.0,0.0,600.0,600.0,600.0,600.0,644632576,0.0,0.2
2019-11-11 22:20:14.259516,50.5,3.2,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644513792,0.0,0.2
2019-11-11 22:20:16.284860,49.9,0.0,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644386816,0.0,0.2
2019-11-11 22:20:18.310273,49.9,0.0,6.9,0.0,0.0,600.0,600.0,600.0,600.0,644689920,0.0,0.2
2019-11-11 22:20:20.336179,49.9,0.0,6.0,1.0,0.0,600.0,600.0,600.0,600.0,644276224,0.0,0.2
2019-11-11 22:20:22.361844,50.5,0.0,3.0,0.0,3.0,600.0,600.0,600.0,600.0,644403200,0.0,0.2
2019-11-11 22:20:24.387676,50.5,0.0,3.1,0.0,4.0,600.0,600.0,600.0,600.0,644481024,0.0,0.2
2019-11-11 22:20:26.414714,49.9,3.1,2.0,3.0,0.0,600.0,600.0,600.0,600.0,644489216,0.0,0.2
2019-11-11 22:20:28.440129,50.5,0.0,7.8,0.0,0.0,600.0,600.0,600.0,600.0,644599808,0.0,0.2
2019-11-11 22:20:30.466988,50.5,0.0,4.1,1.0,0.0,600.0,600.0,600.0,600.0,644743168,0.0,0.2
2019-11-11 22:20:32.493922,49.9,2.1,7.0,0.0,0.0,600.0,600.0,600.0,600.0,644489216,0.0,0.2
2019-11-11 22:20:34.519941,49.9,0.0,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644767744,0.0,0.2
2019-11-11 22:20:36.546414,50.5,0.0,3.1,0.0,0.0,600.0,600.0,600.0,600.0,644640768,0.0,0.2
2019-11-11 22:20:38.572503,49.9,5.2,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644640768,0.0,0.2
2019-11-11 22:20:40.598799,50.5,1.1,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644694016,0.0,0.2
2019-11-11 22:20:42.625481,50.5,3.2,2.0,1.0,0.0,600.0,600.0,600.0,600.0,644575232,0.0,0.2
2019-11-11 22:20:44.651704,50.5,0.0,3.1,0.0,0.0,600.0,600.0,600.0,600.0,644796416,0.0,0.2
2019-11-11 22:20:46.676999,50.5,1.1,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644542464,0.0,0.2
2019-11-11 22:20:48.702429,50.5,5.2,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644718592,0.0,0.2
2019-11-11 22:20:50.728381,49.9,2.2,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644431872,0.0,0.2
2019-11-11 22:20:52.755277,50.5,3.2,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644558848,0.0,0.2
2019-11-11 22:20:54.782303,49.9,2.2,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644599808,0.0,0.2
2019-11-11 22:20:56.808914,50.5,4.1,3.0,0.0,0.0,600.0,600.0,600.0,600.0,644440064,0.0,0.2
2019-11-11 22:20:58.835998,50.5,0.0,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644313088,0.0,0.2
2019-11-11 22:21:00.862790,50.5,2.1,4.1,0.0,0.0,600.0,600.0,600.0,600.0,644448256,0.0,0.2
2019-11-11 22:21:02.887803,50.5,1.1,4.9,0.0,0.0,600.0,600.0,600.0,600.0,644734976,0.0,0.2
2019-11-11 22:21:04.914682,50.5,2.1,4.1,0.0,0.0,600.0,600.0,600.0,600.0,644440064,0.0,0.2
2019-11-11 22:21:06.940767,49.9,0.0,4.1,0.0,0.0,600.0,600.0,600.0,600.0,644734976,0.0,0.2
2019-11-11 22:21:08.965773,49.9,0.0,4.0,0.0,0.0,600.0,600.0,600.0,600.0,644608000,0.0,0.2
2019-11-11 22:21:10.992325,50.5,0.0,7.9,0.0,0.0,600.0,600.0,600.0,600.0,644612096,0.0,0.2
2019-11-11 22:21:13.018775,50.5,0.0,6.1,0.0,0.0,600.0,600.0,600.0,600.0,644386816,0.0,0.2
2019-11-11 22:21:15.045467,50.5,1.1,6.9,0.0,0.0,600.0,600.0,600.0,600.0,644546560,0.0,0.2
2019-11-11 22:21:17.070346,50.5,0.0,2.1,0.0,0.0,600.0,600.0,600.0,600.0,644706304,0.0,0.2
2019-11-11 22:21:19.096741,50.5,1.0,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644714496,0.0,0.2
2019-11-11 22:21:21.123144,49.9,4.0,4.1,0.0,0.0,600.0,600.0,600.0,600.0,644698112,0.0,0.2
2019-11-11 22:21:23.150507,50.5,0.0,7.8,0.0,0.0,600.0,600.0,600.0,600.0,644984832,0.0,0.2
2019-11-11 22:21:25.176580,49.9,0.0,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644993024,0.0,0.2
2019-11-11 22:21:27.202630,50.5,0.0,8.1,0.0,0.0,600.0,600.0,600.0,600.0,644579328,0.0,0.2
2019-11-11 22:21:29.228249,50.5,0.0,5.1,0.0,0.0,600.0,600.0,600.0,600.0,644579328,0.0,0.2
2019-11-11 22:21:31.254951,49.9,1.0,3.1,0.0,0.0,600.0,600.0,600.0,600.0,644747264,0.0,0.2
2019-11-11 22:21:33.280411,50.5,3.2,2.0,0.0,0.0,600.0,600.0,600.0,600.0,644874240,0.0,0.2
2019-11-11 22:21:35.305940,49.9,1.1,3.1,0.0,0.0,600.0,600.0,600.0,600.0,644841472,0.0,0.2
2019-11-11 22:21:37.331725,49.9,1.1,3.1,0.0,0.0,600.0,600.0,600.0,600.0,644755456,0.0,0.2
2019-11-11 22:21:39.357802,50.5,3.2,4.0,0.0,0.0,600.0,600.0,600.0,600.0,644722688,0.0,0.2
2019-11-11 22:21:41.383385,50.5,0.0,4.0,2.0,0.0,600.0,600.0,600.0,600.0,644829184,0.0,0.2
2019-11-11 22:21:43.409353,51.0,1.0,4.0,0.0,2.0,600.0,600.0,600.0,600.0,644837376,0.0,0.2
2019-11-11 22:21:45.436658,50.5,1.0,4.0,0.0,2.0,600.0,600.0,600.0,600.0,644984832,0.0,0.2
2019-11-11 22:21:47.462503,49.9,0.0,5.0,1.0,0.0,600.0,600.0,600.0,600.0,645001216,0.0,0.2
2019-11-11 22:21:49.489118,50.5,1.0,3.0,0.0,2.0,600.0,600.0,600.0,600.0,644874240,0.0,0.2
2019-11-11 22:21:51.516267,50.5,0.0,3.0,0.0,3.0,600.0,600.0,600.0,600.0,644993024,0.0,0.2
2019-11-11 22:21:53.543370,50.5,1.0,2.0,0.0,3.0,600.0,600.0,600.0,600.0,644984832,0.0,0.2
2019-11-11 22:21:55.570527,50.5,0.0,2.0,0.0,2.0,600.0,600.0,600.0,600.0,645017600,0.0,0.2
2019-11-11 22:21:57.597202,50.5,0.0,2.0,0.0,2.0,600.0,600.0,600.0,600.0,645033984,0.0,0.2
2019-11-11 22:21:59.624240,50.5,0.0,1.0,1.0,4.1,600.0,600.0,600.0,600.0,645009408,0.0,0.2
2019-11-11 22:22:01.650061,50.5,0.0,0.0,4.0,1.0,600.0,600.0,600.0,600.0,644882432,0.0,0.2
2019-11-11 22:22:03.674678,50.5,2.1,0.0,4.0,2.9,600.0,600.0,600.0,600.0,644661248,0.0,0.2
2019-11-11 22:22:05.699176,49.9,2.1,0.0,3.0,2.0,600.0,600.0,600.0,600.0,644612096,0.0,0.2
2019-11-11 22:22:07.724691,49.9,0.0,2.0,3.0,1.0,600.0,600.0,600.0,600.0,644796416,0.0,0.2
2019-11-11 22:22:09.749482,49.9,0.0,1.0,3.0,0.0,600.0,600.0,600.0,600.0,644661248,0.0,0.2
2019-11-11 22:22:11.774247,50.5,2.1,1.0,2.0,0.0,600.0,600.0,600.0,600.0,644739072,0.0,0.2
2019-11-11 22:22:13.799449,50.5,0.0,0.0,4.1,0.0,600.0,600.0,600.0,600.0,644501504,0.0,0.2
2019-11-11 22:22:15.824063,50.5,0.0,0.0,2.0,2.0,600.0,600.0,600.0,600.0,644628480,0.0,0.2
2019-11-11 22:22:17.847964,50.5,0.0,0.0,1.0,3.0,600.0,600.0,600.0,600.0,644427776,0.0,0.2
2019-11-11 22:22:19.872808,49.9,1.1,0.0,4.0,1.0,600.0,600.0,600.0,600.0,644435968,0.0,0.2
2019-11-11 22:22:21.898016,49.4,1.0,1.0,3.0,1.0,600.0,600.0,600.0,600.0,644546560,0.0,0.2
2019-11-11 22:22:23.922831,50.5,1.0,0.0,2.0,2.0,600.0,600.0,600.0,600.0,644562944,0.0,0.2
2019-11-11 22:22:25.947732,50.5,0.0,1.0,3.0,0.0,600.0,600.0,600.0,600.0,644538368,0.0,0.2
2019-11-11 22:22:27.973001,50.5,0.0,1.0,3.0,2.0,600.0,600.0,600.0,600.0,644571136,0.0,0.2
2019-11-11 22:22:29.997987,50.5,6.1,2.0,3.0,0.0,600.0,600.0,600.0,600.0,644444160,0.0,0.2
2019-11-11 22:22:32.024179,50.5,4.2,0.0,3.0,1.0,600.0,600.0,600.0,600.0,644292608,0.0,0.2
2019-11-11 22:22:34.049875,50.5,1.1,0.0,2.0,0.0,600.0,600.0,600.0,600.0,644358144,0.0,0.2
2019-11-11 22:22:36.075803,50.5,4.2,0.0,2.0,1.0,600.0,600.0,600.0,600.0,644358144,0.0,0.2
2019-11-11 22:22:38.100904,49.9,4.1,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644476928,0.0,0.2
2019-11-11 22:22:40.125655,50.5,4.1,1.0,1.0,0.0,600.0,600.0,600.0,600.0,644366336,0.0,0.2
2019-11-11 22:22:42.150563,50.5,4.1,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644395008,0.0,0.2
2019-11-11 22:22:44.175976,50.5,3.2,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644202496,0.0,0.2
2019-11-11 22:22:46.200543,50.5,3.2,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644505600,0.0,0.2
2019-11-11 22:22:48.226990,50.5,2.1,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644505600,0.0,0.2
2019-11-11 22:22:50.253411,49.9,5.3,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644440064,0.0,0.2
2019-11-11 22:22:52.279464,49.9,3.1,1.0,0.0,2.0,600.0,600.0,600.0,600.0,644567040,0.0,0.2
2019-11-11 22:22:54.305837,49.9,3.1,1.0,3.0,0.0,600.0,600.0,600.0,600.0,644456448,0.0,0.2
2019-11-11 22:22:56.331923,50.5,3.1,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644542464,0.0,0.2
2019-11-11 22:22:58.357858,49.9,5.1,0.0,0.0,3.0,600.0,600.0,600.0,600.0,644575232,0.0,0.2
2019-11-11 22:23:00.383768,50.5,2.1,0.0,0.0,3.0,600.0,600.0,600.0,600.0,644575232,0.0,0.2
2019-11-11 22:23:02.409686,50.5,5.3,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644677632,0.0,0.2
2019-11-11 22:23:04.435709,50.5,3.1,1.0,0.0,2.0,600.0,600.0,600.0,600.0,644677632,0.0,0.2
2019-11-11 22:23:06.461062,49.9,2.1,1.0,0.0,0.0,600.0,600.0,600.0,600.0,644591616,0.0,0.2
2019-11-11 22:23:08.486641,50.5,4.3,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644440064,0.0,0.2
2019-11-11 22:23:10.511497,50.5,4.3,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644534272,0.0,0.2
2019-11-11 22:23:12.536284,50.5,2.2,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644583424,0.0,0.2
2019-11-11 22:23:14.561543,50.5,6.3,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644734976,0.0,0.2
2019-11-11 22:23:16.586255,50.5,3.2,0.0,0.0,0.0,600.0,600.0,600.0,600.0,644591616,0.0,0.2
2019-11-11 22:23:18.610887,50.5,4.2,0.0,0.0,2.0,600.0,600.0,600.0,600.0,644751360,0.0,0.2
2019-11-11 22:23:20.636051,50.5,5.3,0.0,0.0,1.0,600.0,600.0,600.0,600.0,644796416,0.0,0.2
